Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water
OneHot,SVM,0.8091603053435112,1.21654501216545,1.080867850098619,1.2561983471074387,0.5907172995780599,0.8636363636363639,0.5988372093023253,1.5656401944894653,0.08403361344537823,0.3786982248520713,1.4248741912293315,0.02553191489361805,1.0465116279069764,0.9240506329113926,0.35172413793103474
Ordinal,EN,2.5725190839694654,3.3090024330900243,1.5502958579881654,2.5991735537190097,2.18565400843882,2.642045454545455,2.633720930232557,1.8897893030794168,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.883720930232556,4.227848101265822,1.8068965517241378
Ordinal,GBT,0.0,0.49148418491484186,0.20118343195266264,0.9297520661157028,0.7679324894514779,0.14204545454545467,0.10465116279069774,0.42787682333873583,0.5798319327731088,0.011834319526627227,0.9992810927390365,0.6085106382978729,0.44186046511627897,0.37341772151898733,1.1793103448275863
Ordinal,KNN,2.984732824427481,4.686131386861313,1.2465483234714003,1.3305785123966947,2.6582278481012676,3.693181818181818,2.1976744186046506,2.7390599675850895,0.22689075630252029,1.3964497041420114,1.2969086987778577,0.02553191489361805,1.372093023255814,5.2974683544303796,0.17931034482758634
Ordinal,NN-1L,1.389312977099237,14.618004866180048,0.20512820512820504,0.17355371900826447,3.400843881856543,4.090909090909091,2.0348837209302317,1.575364667747164,0.21848739495798247,0.14201183431952671,0.3177570093457944,1.7234042553191542,0.44186046511627897,3.7215189873417724,0.04827586206896555
Ordinal,NN-2L,0.6335877862595422,11.654501216545011,0.051282051282051315,0.004132231404958683,2.6582278481012676,3.1022727272727275,1.0930232558139532,1.397082658022691,1.2100840336134446,0.4970414201183422,0.10927390366642704,1.144680851063833,0.23255813953488358,1.3481012658227849,0.26206896551724157
Ordinal,RF,0.08396946564885503,0.7688564476885644,0.4615384615384614,0.8471074380165294,0.25316455696202567,0.34090909090909094,0.1686046511627905,0.8038897893030795,0.16806722689075554,0.3195266272189351,1.0682961897915169,0.2936170212765962,0.41860465116279055,0.22151898734177217,0.6275862068965522
Ordinal,SVM,0.8702290076335877,4.700729927007299,1.0216962524654831,0.9545454545454549,1.7974683544303813,3.8863636363636362,1.906976744186046,2.4278768233387362,0.0,0.39053254437869717,1.4450035945363047,0.042553191489360896,1.9069767441860461,5.9936708860759484,0.35172413793103474
Polynomial,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6564019448946519,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.860465116279068,3.9050632911392404,1.8068965517241378
Polynomial,GBT,0.09923664122137413,0.5693430656934306,0.20512820512820504,0.9338842975206615,0.4135021097046419,0.0,0.19767441860465096,0.80064829821718,0.5966386554621845,0.0,1.038102084831057,0.6127659574468105,0.37209302325581395,0.18987341772151897,1.1793103448275863
Polynomial,KNN,0.9694656488549618,1.3284671532846715,1.1834319526627217,1.2768595041322321,0.6497890295358659,1.1079545454545456,0.819767441860465,1.423014586709887,0.3781512605042011,1.3372781065088752,1.2810927390366642,0.0510638297872361,1.2558139534883719,0.12658227848101278,0.0965517241379311
